id,y,5515,5267,1622,5064,1449,2640,2949,150,612,2671,1620,3698,252,3731,1497,1284,5219,5755,1588,3094,3730,2038,4182,4992,5029,5212,4286,4178,408,409,1867,1916,5942,2701,439,161,1668,5754,3300,3264,4836,3268,15,449,271,1566,5770,3259,6317,6287,5044,1522,441,5130,46,2070,5379,3375,1390,5742,1570,3136,3328,573,6088,3079,585,5321,1898,3476
1,0,1.016829133,1.37964642,26.55086136,180.7772369,0.487437189,0.066965654,0.001068722,-2.204262495,0.510050237,0.062809691,8.919175148,0.783394039,0.052168902,-0.35294342,6.59E-06,1.817011476,22.98411942,1.145844698,1.532951355,0.270219594,0.014051768,0.560301483,0.716527581,0.313599676,0.827251554,20.11170197,0.024534589,0.830660939,0.340307713,0.05185166,2.656738997,5.505929947,0.146977022,0.003806257,0.398308724,0.03303773,10.42063904,2.572952271,3.920510769,-2.108292818,0.000398032,0.105864786,0.152692303,0.146666661,0.512562811,0.370000005,1.552148104,-0.058620453,0.044067789,0.044914577,0.104934886,18.85642242,0.065633148,0.311334044,0.154117644,0.486792445,0.703575313,0.718215108,-1.477437377,1.380799174,0.296110421,0.011856241,11.02580643,0.144909084,0.618959486,3.741098404,0.812786758,0.036038749,2.510527611,0.016873766
2,0,1.347541451,1.571176887,26.36149979,216.1925049,0.488693476,0.080604672,0.000201657,-1.908586502,0.502512574,0.080114648,9.35322094,0.784740567,0.049839545,-0.500711679,2.21E-06,1.731236935,23.45863152,1.553007603,2.684585571,0.322949231,0.019441174,0.560301483,0.462602228,0.267774403,0.833546758,19.03795433,0.022117626,0.804785907,0.380740643,0.054955274,2.309984446,4.604848862,0.218316242,0.001868534,0.424230963,0.044168416,10.97804546,3.310598612,5.096309185,-3.28563118,0.001582852,0.076948345,0.11716418,0.214999989,0.513819098,0.659999967,1.778815508,-0.045946121,0.050727796,0.044705186,0.097363144,22.2014904,0.113214642,0.27281034,0.11835821,0.488050312,0.625916898,1.144958854,-1.306578398,2.141533613,0.899623573,0.007643742,12.38044167,0.11731343,0.655521929,3.923797607,1.10436666,0.024947425,2.375049114,-0.011200786
3,0,0.749569476,1.391538739,28.13186455,159.5349731,0.522613049,0.049926758,-0.002186215,-2.118655205,0.484924614,0.043414485,7.761158943,0.758698761,0.051791683,-0.557305634,5.47E-05,8.50835228,22.85475922,1.215101004,1.896224976,0.163398787,0.01190884,0.522613049,0.51009357,0.004578575,0.556786895,18.50107574,0.022564076,0.915568471,0.32513988,0.038454801,2.805480719,4.926885128,0.213832587,-0.006104696,0.389143944,0.021319544,11.22546959,2.355203629,3.951464653,-3.628671169,0.005986664,0.13112317,0.222647056,0.137192979,0.477386922,0.409999996,1.166868448,-0.029210472,0.049773373,0.062646933,0.008783154,17.65451431,0.054057986,0.008064817,0.187857151,0.503144681,0.704500675,1.198188543,-1.412811637,1.310385466,0.96361357,0.044729795,9.972845078,0.187619045,0.557835817,3.736966848,0.641360641,0.024820397,2.882261992,0.014400864
4,1,1.340987563,1.568220973,26.23506546,232.3297424,0.512562811,0.060859986,-0.002694711,-1.878887177,0.488693476,0.057346247,8.584787369,0.846258581,0.050734829,-0.566497266,2.53E-06,1.847476363,24.51093674,1.600126863,1.967638016,0.281610519,0.012039411,0.530150771,0.549719989,0.246895701,0.859096408,21.19745064,0.018789914,0.850912988,0.350265026,0.056888923,2.574962854,4.609277725,0.115873717,-0.002271575,0.415955454,0.033107091,9.602101326,2.791887522,3.226074457,-2.628001451,-0.003734091,0.106167011,0.159591839,0.16624999,0.487437189,1.24000001,1.832113862,-0.017161369,0.045617748,0.048484597,0.129241049,22.29828835,0.079911023,0.253273994,0.142363638,0.505660355,0.685271561,1.140573502,-1.328606367,1.929061651,0.633626103,0.013530386,9.416672707,0.139473677,0.660146654,3.34352541,0.808233738,0.023759916,2.095138073,-0.132651404
5,0,1.219195604,1.297789454,28.31404686,226.7619629,0.5,0.069742277,-0.001688943,-1.801080585,0.506281435,0.06472221,5.886657715,0.848233819,0.050615683,-0.426754445,1.72E-06,4.749137402,26.45001221,2.00341773,1.626487732,0.317366153,0.020726494,0.556532681,0.590493381,0.272391587,0.774228573,22.60083199,0.038920887,0.803963184,0.347676873,0.052116945,2.139424801,4.484820843,0.039999999,0.003289735,0.423086882,0.043757606,8.295614243,3.163853168,4.830019951,-2.659081221,0.004243146,0.24352479,0.288888901,0.155882344,0.478643209,0.299999982,1.794947863,-0.005558968,0.04898249,0.051137917,0.011933961,19.10305977,0.089410305,0.271839648,0.144629627,0.520754695,0.704006433,1.06617713,-1.330420971,2.23315835,0.977415323,0.009141333,8.977778435,0.137586206,0.685244739,3.387717247,1.123045206,0.03968117,2.087277889,0.002195471
6,0,1.119095325,1.250914574,28.14842033,204.4393921,0.501256287,0.069249757,-0.000702675,-1.897989988,0.492462307,0.060084682,5.340028763,0.737163723,0.051402405,-0.545786619,4.30E-06,1.433774114,25.91306114,1.490297198,1.393016815,0.290029228,0.020937083,0.522613049,0.655425191,0.306805611,0.857800722,22.69506073,0.020472787,0.836108506,0.330986291,0.044954926,2.981001377,4.00055933,0.516278744,-0.002001464,0.400028259,0.035928633,7.344089031,2.563607216,4.979093075,-2.597945452,0.003562096,-0.300048351,0.13859649,0.293703705,0.498743713,1.599999905,1.557587266,0.00783329,0.042042639,0.050334498,0.080222949,18.46126747,0.066351682,0.312114358,0.146296293,0.500628948,0.642148137,1.210746288,-1.360231519,1.741624594,0.401505649,0.013312832,10.38696384,0.162448972,0.622657418,3.387384415,0.943476737,0.028005447,2.355792999,-0.00297792
7,0,1.444741488,1.409490705,24.37217331,167.1850433,0.488693476,0.036861647,-0.000186632,-1.836740136,0.525125623,0.034335662,8.758980751,0.855975032,0.051150132,-0.568710446,2.84E-06,5.45809412,21.62002945,2.912187099,1.702224731,0.189278707,0.00965973,0.538944721,0.194019377,0.032613408,0.722634375,18.25234032,0.01134158,0.929218352,0.313500077,0.032633573,2.879839897,6.402565956,0.029999999,-0.000395691,0.361464739,0.023206402,10.9203043,2.909506798,5.070115089,-2.7987113,-0.001521105,0.37672773,1.839999914,0.868888855,0.50879395,0.269999981,2.021589041,-0.008608055,0.045157451,0.047897764,0.033422779,18.49545479,0.038815171,0.034352515,1.301999927,0.493081748,0.602785647,1.073569298,-1.466992974,5.440729141,0.979924738,0.001245045,12.6036005,1.087142825,0.557636678,4.145036697,1.464916348,0.021317806,2.589411974,-0.028359652
8,1,0.906230807,1.477845192,25.90248299,210.8928223,0.494974881,0.058621436,0.000653586,-2.053535223,0.501256287,0.054920904,11.94922447,0.85518384,0.052077528,-0.464985162,1.78E-05,3.105178118,25.17167091,1.231416464,3.112955093,0.22824876,0.007573858,0.536432147,0.535454452,0.05781455,0.608151793,20.79189301,0.024156971,0.857601881,0.319605976,0.039188579,2.965348482,7.94957304,0.493016183,0.000832242,0.382833391,0.029819027,12.58938313,2.56337285,4.412279129,-2.84976244,-0.000656737,0.053109672,0.136250004,0.139122814,0.496231169,0.399999976,1.22230351,-0.002451706,0.044406995,0.042750377,0.048061837,18.03200912,0.058184505,0.064315312,0.150192305,0.491823912,0.547060788,1.063318968,-1.526602983,1.583819866,0.90087831,0.020297399,12.85146141,0.113999993,0.646047175,3.781347752,1.00591135,0.024370648,2.671144247,-0.152116865
9,0,0.892612219,1.493723392,26.648283,228.2635498,0.497487426,0.065193668,-0.000525303,-1.819752455,0.502512574,0.057414144,9.97520256,0.756081522,0.052654337,-0.635689676,1.00E-05,2.74251771,22.76015854,1.210401893,1.979652405,0.232785001,0.016432209,0.541457295,0.541359603,0.272760749,0.765157163,19.07470703,0.026595859,0.857482314,0.33873108,0.040958032,3.086194992,5.116643429,0.496613532,-0.001031232,0.391541213,0.03603179,12.74670124,2.566393614,4.152671814,-2.697474241,0.004457467,0.31046766,0.162291661,0.220833331,0.486180902,0.899999976,1.350457072,-0.039241601,0.04525391,0.048270106,0.059700731,19.56904221,0.062865734,0.276604146,0.206052616,0.503144681,0.701116502,1.140728235,-1.467290878,1.610976934,0.705144286,0.02454732,12.94824791,0.17130433,0.656340957,4.125349998,0.668031335,0.032380648,2.39454031,-0.017076146
